Scenario Name,Mode,Feedback ID,Collective,Source Port,Created Tick,Root Tick,Update Tick,First Applied Tick,Last Applied Tick,Rate,Status
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d1,feedback,feedback:FS_0_0.p2:red:5,red,FS_0_0.p2,5,6,7,10,10,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d1,feedback,feedback:FS_0_0.p3:red:5,red,FS_0_0.p3,5,6,7,10,10,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d1,feedback,feedback:FS_1_0.p3:red:5,red,FS_1_0.p3,5,6,7,10,10,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d1,feedback,feedback:FS_2_0.p3:red:5,red,FS_2_0.p3,5,6,7,10,10,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d1,feedback,feedback:FS_3_0.p3:red:5,red,FS_3_0.p3,5,6,7,10,10,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d1,feedback,feedback:RS_0_0.p3:red:6,red,RS_0_0.p3,6,8,9,12,12,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d1,feedback,feedback:RS_0_1.p2:red:6,red,RS_0_1.p2,6,8,9,12,12,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d1,feedback,feedback:RS_1_1.p2:red:6,red,RS_1_1.p2,6,8,9,12,12,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d1,feedback,feedback:RS_1_1.p3:red:6,red,RS_1_1.p3,6,8,9,12,12,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d1,feedback,feedback:RS_2_1.p2:red:6,red,RS_2_1.p2,6,8,9,12,12,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d1,feedback,feedback:RS_2_1.p3:red:6,red,RS_2_1.p3,6,8,9,12,12,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d1,feedback,feedback:RS_3_1.p2:red:6,red,RS_3_1.p2,6,8,9,12,12,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d1,feedback,feedback:RS_3_1.p3:red:6,red,RS_3_1.p3,6,8,9,12,12,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,feedback,feedback:FS_0_0.p2:red:5,red,FS_0_0.p2,5,6,10,13,13,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,feedback,feedback:FS_0_0.p3:red:5,red,FS_0_0.p3,5,6,10,13,13,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,feedback,feedback:FS_1_0.p3:red:5,red,FS_1_0.p3,5,6,10,13,13,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,feedback,feedback:FS_2_0.p3:red:5,red,FS_2_0.p3,5,6,10,13,13,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,feedback,feedback:FS_3_0.p3:red:5,red,FS_3_0.p3,5,6,10,13,13,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,feedback,feedback:RS_0_0.p3:red:6,red,RS_0_0.p3,6,8,12,15,15,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,feedback,feedback:RS_0_1.p2:red:6,red,RS_0_1.p2,6,8,12,15,15,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,feedback,feedback:RS_1_1.p2:red:6,red,RS_1_1.p2,6,8,12,15,15,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,feedback,feedback:RS_1_1.p3:red:6,red,RS_1_1.p3,6,8,12,15,15,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,feedback,feedback:RS_2_1.p2:red:6,red,RS_2_1.p2,6,8,12,15,15,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,feedback,feedback:RS_2_1.p3:red:6,red,RS_2_1.p3,6,8,12,15,15,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,feedback,feedback:RS_3_1.p2:red:6,red,RS_3_1.p2,6,8,12,15,15,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,feedback,feedback:RS_3_1.p3:red:6,red,RS_3_1.p3,6,8,12,15,15,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,feedback,feedback:FS_0_0.p2:red:5,red,FS_0_0.p2,5,6,14,17,17,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,feedback,feedback:FS_0_0.p3:red:5,red,FS_0_0.p3,5,6,14,17,17,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,feedback,feedback:FS_1_0.p3:red:5,red,FS_1_0.p3,5,6,14,17,17,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,feedback,feedback:FS_2_0.p3:red:5,red,FS_2_0.p3,5,6,14,17,17,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,feedback,feedback:FS_3_0.p3:red:5,red,FS_3_0.p3,5,6,14,17,17,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,feedback,feedback:RS_0_0.p3:red:6,red,RS_0_0.p3,6,8,16,19,19,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,feedback,feedback:RS_0_1.p2:red:6,red,RS_0_1.p2,6,8,16,19,19,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,feedback,feedback:RS_1_1.p2:red:6,red,RS_1_1.p2,6,8,16,19,19,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,feedback,feedback:RS_1_1.p3:red:6,red,RS_1_1.p3,6,8,16,19,19,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,feedback,feedback:RS_2_1.p2:red:6,red,RS_2_1.p2,6,8,16,19,19,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,feedback,feedback:RS_2_1.p3:red:6,red,RS_2_1.p3,6,8,16,19,19,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,feedback,feedback:RS_3_1.p2:red:6,red,RS_3_1.p2,6,8,16,19,19,2,applied
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,feedback,feedback:RS_3_1.p3:red:6,red,RS_3_1.p3,6,8,16,19,19,2,applied
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,feedback,feedback:RS_3_0.p3:red:1417,red,RS_3_0.p3,1417,1420,1421,1424,1426,6.666666666666667,applied
